Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,surplusinshort,deficit,deficitinshort,,,,,,,,,
7/14/2011,14,7,2011,5.440540417,22.5,25.5,80,95,surplus,27.81051661,1.037298796,surplus,-0.037298796,deficit,,,,,,,,,
7/15/2011,15,7,2011,9.159165417,21.5,26.5,70,92,surplus,19.26106213,1.054761327,surplus,-0.054761327,deficit,,,,,,,,,
7/16/2011,16,7,2011,14.17698139,21.5,29,64,95,surplus,37.71665487,1.027235597,surplus,-0.027235597,deficit,,,,,,,,,
7/17/2011,17,7,2011,9.615991806,22.1,28,72,78,surplus,20.34070428,1.051704425,surplus,-0.051704425,deficit,,,,,,,,,
7/18/2011,18,7,2011,16.2079675,20,30,54,95,surplus,2.483967321,1.673869287,surplus,-0.673869287,deficit,,,,,,,,,
7/19/2011,19,7,2011,9.572345972,20.5,29.5,63,92,surplus,21.23351386,1.049422953,surplus,-0.049422953,deficit,,,,,,,,,
7/20/2011,20,7,2011,6.45312375,22,28,75,94,surplus,34.62300144,1.029741545,surplus,-0.029741545,deficit,,,,,,,,,
7/21/2011,21,7,2011,7.614830347,21.5,27.5,71,94,surplus,27.00725032,1.038450816,surplus,-0.038450816,deficit,,,,,,,,,
7/22/2011,22,7,2011,9.842222708,22,28.2,72,93,surplus,40.52986619,1.025297328,surplus,-0.025297328,deficit,,,,,,,,,
7/23/2011,23,7,2011,10.94428,21.5,28,65,94,surplus,25.02307662,1.041626642,surplus,-0.041626642,deficit,,,,,,,,,
7/24/2011,24,7,2011,10.82861854,21.2,28,68,94,surplus,28.53193739,1.036321454,surplus,-0.036321454,deficit,,,,,,,,,
7/25/2011,25,7,2011,8.831094236,22,27,67,95,surplus,24.16639651,1.043165971,surplus,-0.043165971,deficit,,,,,,,,,
7/26/2011,26,7,2011,3.992226181,22,25,85,96,surplus,24.42400196,1.042691253,surplus,-0.042691253,deficit,,,,,,,,,
7/27/2011,27,7,2011,7.08162375,21,26,75,93,surplus,19.5938479,1.053781229,surplus,-0.053781229,deficit,,,,,,,,,
7/28/2011,28,7,2011,11.3370925,22,29,59,95,surplus,26.00225997,1.039996384,surplus,-0.039996384,deficit,,,,,,,,,
7/29/2011,29,7,2011,7.237293889,21.5,26.5,70,94,surplus,19.81730492,1.053142573,surplus,-0.053142573,deficit,,,,,,,,,
7/30/2011,30,7,2011,8.636870278,21.5,27,69,94,surplus,22.63363471,1.046224318,surplus,-0.046224318,deficit,,,,,,,,,
7/31/2011,31,7,2011,12.01214806,21.5,28.5,64,96,surplus,31.17235064,1.033142927,surplus,-0.033142927,deficit,,,,,,,,,
8/1/2011,1,8,2011,5.324151528,21.5,26,80,96,surplus,26.17867072,1.039716155,surplus,-0.039716155,deficit,,,,,,,,,
8/2/2011,2,8,2011,11.62719181,21,28,66,95,surplus,25.12476917,1.041451174,surplus,-0.041451174,deficit,,,,,,,,,
8/3/2011,3,8,2011,16.29889632,21,30,57,92,surplus,17.89342006,1.059194645,surplus,-0.059194645,deficit,,,,,,,,,
8/4/2011,4,8,2011,7.796687986,21,28,68,91,surplus,20.38556426,1.051584777,surplus,-0.051584777,deficit,,,,,,,,,
8/5/2011,5,8,2011,9.331566458,22.5,27,72,95,surplus,36.44391277,1.028213589,surplus,-0.028213589,deficit,,,,,,,,,
8/6/2011,6,8,2011,6.467672361,22,25.5,81,98,surplus,31.52244236,1.032762778,surplus,-0.032762778,deficit,,,,,,,,,
8/7/2011,7,8,2011,6.203615069,22,27,80,96,surplus,35.73224686,1.028791688,surplus,-0.028791688,deficit,,,,,,,,,
8/8/2011,8,8,2011,8.649964028,22,27,73,95,surplus,32.92484401,1.031323567,surplus,-0.031323567,deficit,,,,,,,,,
8/9/2011,9,8,2011,8.931479653,21.5,26.5,70,95,surplus,22.42643705,1.046671315,surplus,-0.046671315,deficit,,,,,,,,,
8/10/2011,10,8,2011,11.96268278,22,29.5,58,94,surplus,26.82185109,1.038726891,surplus,-0.038726891,deficit,,,,,,,,,
8/11/2011,11,8,2011,13.34771056,22,29.5,63,94,surplus,41.92227201,1.024436571,surplus,-0.024436571,deficit,,,,,,,,,
8/12/2011,12,8,2011,6.264719236,22,27,75,95,surplus,29.72944107,1.034807499,surplus,-0.034807499,deficit,,,,,,,,,
8/13/2011,13,8,2011,4.912425833,22,26,82,98,surplus,29.90257768,1.03459899,surplus,-0.03459899,deficit,,,,,,,,,
8/14/2011,14,8,2011,6.588425833,22.5,26.5,76,97,surplus,33.41845502,1.030846627,surplus,-0.030846627,deficit,,,,,,,,,
8/15/2011,15,8,2011,7.091080347,22,26.5,75,98,surplus,31.85239264,1.032412397,surplus,-0.032412397,deficit,,,,,,,,,
8/16/2011,16,8,2011,12.93962201,22,29,60,95,surplus,30.29596754,1.034134391,surplus,-0.034134391,deficit,,,,,,,,,
8/17/2011,17,8,2011,8.817273056,22,27,70,95,surplus,28.72533653,1.036068092,surplus,-0.036068092,deficit,,,,,,,,,
8/18/2011,18,8,2011,13.33316194,22,28.5,60,94,surplus,24.53080138,1.04249749,surplus,-0.04249749,deficit,,,,,,,,,
8/19/2011,19,8,2011,11.47894146,22,29,55,95,surplus,17.10896924,1.062077218,surplus,-0.062077218,deficit,,,,,,,,,
8/20/2011,20,8,2011,17.6315491,21,30,55,98,surplus,23.82369518,1.043814115,surplus,-0.043814115,deficit,,,,,,,,,
8/21/2011,21,8,2011,17.87814806,20.5,30,56,98,surplus,21.18976922,1.049530036,surplus,-0.049530036,deficit,,,,,,,,,
8/22/2011,22,8,2011,5.017175833,21,25,81,100,surplus,22.89189533,1.045679005,surplus,-0.045679005,deficit,,,,,,,,,
8/23/2011,23,8,2011,9.699646319,21.5,27.5,70,95,surplus,30.18992097,1.0342584,surplus,-0.0342584,deficit,,,,,,,,,
8/24/2011,24,8,2011,16.32362896,22,29.5,63,96,surplus,52.47274089,1.019427759,surplus,-0.019427759,deficit,,,,,,,,,
8/25/2011,25,8,2011,11.92049181,22,30,61,95,surplus,40.02073461,1.025627401,surplus,-0.025627401,deficit,,,,,,,,,
8/26/2011,26,8,2011,7.978545625,22.1,28,70,100,surplus,39.06616437,1.026270049,surplus,-0.026270049,deficit,,,,,,,,,
8/27/2011,27,8,2011,12.65374181,21,27.5,67,97,surplus,27.00781325,1.038449984,surplus,-0.038449984,deficit,,,,,,,,,
8/28/2011,28,8,2011,8.923477917,21.5,27.5,71,99,surplus,34.88434026,1.029512158,surplus,-0.029512158,deficit,,,,,,,,,
8/29/2011,29,8,2011,11.49238438,22,30,63,95,surplus,43.90855163,1.023305378,surplus,-0.023305378,deficit,,,,,,,,,
8/30/2011,30,8,2011,11.28455954,22,26,79,96,surplus,42.97007865,1.023826498,surplus,-0.023826498,deficit,,,,,,,,,
8/31/2011,31,8,2011,11.51097572,21.5,26,85,95,surplus,48.97064037,1.020846084,surplus,-0.020846084,deficit,,,,,,,,,
9/1/2011,1,9,2011,12.2180109,22,27.5,70,96,surplus,40.6671794,1.025209758,surplus,-0.025209758,deficit,,,,,,,,,
9/2/2011,2,9,2011,9.515606389,22,28.5,68,95,surplus,37.16134339,1.02765384,surplus,-0.02765384,deficit,,,,,,,,,
9/3/2011,3,9,2011,11.96631993,22,29,68,96,surplus,49.46494945,1.020633468,surplus,-0.020633468,deficit,,,,,,,,,
9/4/2011,4,9,2011,11.96631993,22.5,28.5,65,98,surplus,45.83367742,1.022304662,surplus,-0.022304662,deficit,,,,,,,,,
9/5/2011,5,9,2011,15.48853868,21,29,60,97,surplus,25.93568656,1.040103167,surplus,-0.040103167,deficit,,,,,,,,,
9/6/2011,6,9,2011,11.13195708,22,29,64,95,surplus,36.74672869,1.027974588,surplus,-0.027974588,deficit,,,,,,,,,
9/7/2011,7,9,2011,11.294,22.1,30.5,58,94,surplus,34.98520707,1.029424567,surplus,-0.029424567,deficit,,,,,,,,,
9/8/2011,8,9,2011,14.23525,23,29,65,95,surplus,57.27441989,1.017770063,surplus,-0.017770063,deficit,,,,,,,,,
9/9/2011,9,9,2011,12.22828457,22.2,29,65,96,surplus,44.9333729,1.02276174,surplus,-0.02276174,deficit,,,,,,,,,
9/10/2011,10,9,2011,16.941,22.2,30.5,57,96,surplus,47.70707681,1.021410032,surplus,-0.021410032,deficit,,,,,,,,,
9/11/2011,11,9,2011,13.529375,23,28,73,96,surplus,67.05610741,1.015138646,surplus,-0.015138646,deficit,,,,,,,,,
9/12/2011,12,9,2011,16.941,22.5,30,63,95,surplus,64.86566307,1.015657866,surplus,-0.015657866,deficit,,,,,,,,,
9/13/2011,13,9,2011,15.647,23,32.2,53,96,surplus,60.48475825,1.016811029,surplus,-0.016811029,deficit,,,,,,,,,
9/14/2011,14,9,2011,14.23525,23.1,31,59,97,surplus,66.456961,1.015277214,surplus,-0.015277214,deficit,,,,,,,,,
9/15/2011,15,9,2011,13.529375,22,27.5,75,96,surplus,55.67141694,1.018291094,surplus,-0.018291094,deficit,,,,,,,,,
9/16/2011,16,9,2011,14.72161208,22.5,30,49,95,surplus,14.71826972,1.072895491,surplus,-0.072895491,deficit,,,,,,,,,
9/17/2011,17,9,2011,13.529375,23,27.5,70,99,surplus,59.89968037,1.016978021,surplus,-0.016978021,deficit,,,,,,,,,
9/18/2011,18,9,2011,14.941125,23,28,70,98,surplus,68.42480773,1.014831336,surplus,-0.014831336,deficit,,,,,,,,,
9/19/2011,19,9,2011,14.941125,23,30.5,60,99,surplus,69.49679811,1.014599223,surplus,-0.014599223,deficit,,,,,,,,,
9/20/2011,20,9,2011,17.646875,22.5,28.5,65,95,surplus,54.00951571,1.018864538,surplus,-0.018864538,deficit,,,,,,,,,
9/21/2011,21,9,2011,10.14174951,22.5,29.5,66,96,surplus,48.03219435,1.021262032,surplus,-0.021262032,deficit,,,,,,,,,
9/22/2011,22,9,2011,14.87531472,22,30.5,62,95,surplus,55.42651294,1.018373398,surplus,-0.018373398,deficit,,,,,,,,,
9/23/2011,23,9,2011,10.21684944,23,29.8,58,96,surplus,37.92239168,1.027083836,surplus,-0.027083836,deficit,,,,,,,,,
9/24/2011,24,9,2011,11.03011681,23.2,30.5,60,98,surplus,55.29682779,1.018417282,surplus,-0.018417282,deficit,,,,,,,,,
9/25/2011,25,9,2011,12.86833382,22,30.5,62,100,surplus,58.26728416,1.017461977,surplus,-0.017461977,deficit,,,,,,,,,
9/26/2011,26,9,2011,20.27430431,20,31.5,50,95,surplus,1.462068983,3.164179021,surplus,-2.164179021,deficit,,,,,,,,,
9/27/2011,27,9,2011,10.66203694,20.1,30,64,96,surplus,30.36572173,1.034053309,surplus,-0.034053309,deficit,,,,,,,,,
9/28/2011,28,9,2011,15.95918625,22,30,56,91,surplus,23.78599429,1.043886608,surplus,-0.043886608,deficit,,,,,,,,,
9/29/2011,29,9,2011,17.33257514,23,31,58,96,surplus,70.05057631,1.014482138,surplus,-0.014482138,deficit,,,,,,,,,
9/30/2011,30,9,2011,13.42118104,21,29.5,63,95,surplus,33.82099588,1.030468302,surplus,-0.030468302,deficit,,,,,,,,,
10/1/2011,1,10,2011,9.486509167,21.5,27,78,98,surplus,42.96518422,1.023829277,surplus,-0.023829277,deficit,,,,,,,,,
10/2/2011,2,10,2011,16.02029042,21.5,30,63,100,surplus,59.82726997,1.016998919,surplus,-0.016998919,deficit,,,,,,,,,
10/3/2011,3,10,2011,11.99978174,21,29,68,95,surplus,39.02939716,1.026295447,surplus,-0.026295447,deficit,,,,,,,,,
10/4/2011,4,10,2011,14.16316021,22.5,30.5,58,95,surplus,46.70352107,1.021880152,surplus,-0.021880152,deficit,,,,,,,,,
10/5/2011,5,10,2011,17.2387366,21.5,31.2,57,94,surplus,43.38650959,1.023592412,surplus,-0.023592412,deficit,,,,,,,,,
10/6/2011,6,10,2011,16.76226958,22.5,30.5,55,95,surplus,41.78311901,1.024519949,surplus,-0.024519949,deficit,,,,,,,,,
10/7/2011,7,10,2011,10.19866368,22.5,29.5,66,95,surplus,46.84795042,1.021811226,surplus,-0.021811226,deficit,,,,,,,,,
10/8/2011,8,10,2011,16.0937609,21,30,61,95,surplus,37.19430616,1.027628655,surplus,-0.027628655,deficit,,,,,,,,,
10/9/2011,9,10,2011,15.86025569,21,31,50,95,surplus,10.11764895,1.109677397,surplus,-0.109677397,deficit,,,,,,,,,
10/10/2011,10,10,2011,10.09900569,23.5,29.5,60,97,surplus,45.35039583,1.022547713,surplus,-0.022547713,deficit,,,,,,,,,
10/11/2011,11,10,2011,17.89560639,23,31,57,98,surplus,72.88493769,1.01391112,surplus,-0.01391112,deficit,,,,,,,,,
10/12/2011,12,10,2011,15.8580734,21.5,30.5,63,98,surplus,61.58178776,1.016506611,surplus,-0.016506611,deficit,,,,,,,,,
10/13/2011,13,10,2011,11.0322991,21.5,28.5,66,97,surplus,35.31475087,1.029141986,surplus,-0.029141986,deficit,,,,,,,,,
10/14/2011,14,10,2011,13.03491542,21.5,29,70,96,surplus,52.77605314,1.019313948,surplus,-0.019313948,deficit,,,,,,,,,
10/15/2011,15,10,2011,14.39013069,22,26.5,80,98,surplus,62.85842342,1.016165947,surplus,-0.016165947,deficit,,,,,,,,,
10/16/2011,16,10,2011,18.25350222,21.5,30.5,53,99,surplus,31.63371995,1.032643766,surplus,-0.032643766,deficit,,,,,,,,,
10/17/2011,17,10,2011,18.07600917,21.5,31,55,96,surplus,38.68494682,1.026535794,surplus,-0.026535794,deficit,,,,,,,,,
10/18/2011,18,10,2011,8.828911944,22,30.5,65,98,surplus,47.73917953,1.021395326,surplus,-0.021395326,deficit,,,,,,,,,
10/19/2011,19,10,2011,18.53429042,21,31,55,97,surplus,34.70715741,1.02966729,surplus,-0.02966729,deficit,,,,,,,,,
10/20/2011,20,10,2011,13.46409944,21,29,70,95,surplus,47.40742913,1.021548274,surplus,-0.021548274,deficit,,,,,,,,,
10/21/2011,21,10,2011,15.80424354,21.5,30.5,77,95,surplus,103.2633982,1.00977867,surplus,-0.00977867,deficit,,,,,,,,,
10/22/2011,22,10,2011,6.360740069,21.5,30.5,80,95,surplus,53.91298846,1.018898951,surplus,-0.018898951,deficit,,,,,,,,,
10/23/2011,23,10,2011,13.81981299,21.5,30.5,49,95,surplus,8.309720129,1.136804143,surplus,-0.136804143,deficit,,,,,,,,,
10/24/2011,24,10,2011,17.39949875,22,30.5,50,100,surplus,28.60626488,1.036223662,surplus,-0.036223662,deficit,,,,,,,,,
10/25/2011,25,10,2011,12.95926264,21,28.5,60,96,surplus,17.98088261,1.058889754,surplus,-0.058889754,deficit,,,,,,,,,
10/26/2011,26,10,2011,17.43659771,21,30.5,56,96,surplus,29.04635042,1.035655263,surplus,-0.035655263,deficit,,,,,,,,,
10/27/2011,27,10,2011,16.80009597,21.5,31,52,95,surplus,23.52851701,1.044388186,surplus,-0.044388186,deficit,,,,,,,,,
10/28/2011,28,10,2011,15.89735465,22,31,45,95,surplus,4.081258705,1.324542694,surplus,-0.324542694,deficit,,,,,,,,,
10/29/2011,29,10,2011,13.58194319,22.5,30,56,99,surplus,42.05280839,1.024358869,surplus,-0.024358869,deficit,,,,,,,,,
10/30/2011,30,10,2011,18.07237201,22,31.5,56,100,surplus,65.91301473,1.015405231,surplus,-0.015405231,deficit,,,,,,,,,
10/31/2011,31,10,2011,19.23844319,20.5,31,55,96,surplus,26.21016099,1.039666546,surplus,-0.039666546,deficit,,,,,,,,,
11/1/2011,1,11,2011,15.87043972,21.1,31.5,46,96,surplus,3.727367712,1.366653897,surplus,-0.366653897,deficit,,,,,,,,,
11/2/2011,2,11,2011,15.82097444,22,31.2,54,96,surplus,40.3482017,1.025414122,surplus,-0.025414122,deficit,,,,,,,,,
11/3/2011,3,11,2011,18.14656993,21,31.5,48,95,surplus,7.060894106,1.164992158,surplus,-0.164992158,deficit,,,,,,,,,
11/4/2011,4,11,2011,19.50904736,22,32,47,95,surplus,22.61746552,1.046258892,surplus,-0.046258892,deficit,,,,,,,,,
11/5/2011,5,11,2011,15.05644493,23.5,31.5,45,95,surplus,27.08094882,1.038342163,surplus,-0.038342163,deficit,,,,,,,,,
11/6/2011,6,11,2011,17.61190847,23,31,56,95,surplus,60.52689079,1.01679913,surplus,-0.01679913,deficit,,,,,,,,,
11/7/2011,7,11,2011,16.26907167,22.5,31,45,95,surplus,10.12839128,1.109548328,surplus,-0.109548328,deficit,,,,,,,,,
11/8/2011,8,11,2011,13.31133903,23,30.5,54,95,surplus,38.50269328,1.026664752,surplus,-0.026664752,deficit,,,,,,,,,
11/9/2011,9,11,2011,16.2508859,24,31.5,45,93,surplus,30.15475906,1.034299718,surplus,-0.034299718,deficit,,,,,,,,,
11/10/2011,10,11,2011,17.54207514,23.5,32.5,46,93,surplus,39.30578066,1.02610572,surplus,-0.02610572,deficit,,,,,,,,,
11/11/2011,11,11,2011,17.44241715,23.5,32.5,38,92,surplus,1.864921702,2.156174019,surplus,-1.156174019,deficit,,,,,,,,,
11/12/2011,12,11,2011,18.69578,24,32.5,38,92,surplus,8.687603373,1.130079552,surplus,-0.130079552,deficit,,,,,,,,,
11/13/2011,13,11,2011,18.71905778,23.5,32.5,47,95,surplus,51.16956859,1.019932402,surplus,-0.019932402,deficit,,,,,,,,,
11/14/2011,14,11,2011,19.26826785,24,33,36,94,surplus,9.670111448,1.115338771,surplus,-0.115338771,deficit,,,,,,,,,
11/15/2011,15,11,2011,18.79252826,24,33.2,33,90,deficit,-14.47864823,0.935394875,deficit,0.064605125,surplus,,,,,,,,,
11/16/2011,16,11,2011,11.04030083,23.5,30.5,50,95,surplus,29.2340301,1.035418252,surplus,-0.035418252,deficit,,,,,,,,,
11/17/2011,17,11,2011,14.872405,22,32,43,95,surplus,6.350039215,1.186914518,surplus,-0.186914518,deficit,,,,,,,,,
11/18/2011,18,11,2011,13.68814806,22,32,45,95,surplus,13.49382727,1.080039525,surplus,-0.080039525,deficit,,,,,,,,,
11/19/2011,19,11,2011,14.85931125,22,34,37,98,surplus,6.45550418,1.183301115,surplus,-0.183301115,deficit,,,,,,,,,
11/20/2011,20,11,2011,15.85880083,24,33.5,36,97,surplus,21.94632971,1.047741061,surplus,-0.047741061,deficit,,,,,,,,,
11/21/2011,21,11,2011,16.89538937,23,34,35,95,surplus,2.86335326,1.536666891,surplus,-0.536666891,deficit,,,,,,,,,
11/22/2011,22,11,2011,16.55131472,24,33,36,94,surplus,10.31297241,1.107377103,surplus,-0.107377103,deficit,,,,,,,,,
11/23/2011,23,11,2011,14.85712896,24,32.5,37,96,surplus,15.15838602,1.070629519,surplus,-0.070629519,deficit,,,,,,,,,
11/24/2011,24,11,2011,17.73484424,22.1,33,33,92,deficit,-35.5211864,0.972618633,deficit,0.027381367,deficit,,,,,,,,,
11/25/2011,25,11,2011,14.89277306,21.5,32.5,30,92,deficit,-48.27562447,0.97970599,deficit,0.02029401,deficit,,,,,,,,,
11/26/2011,26,11,2011,14.75965326,23,33,30,95,deficit,-22.12424482,0.956755345,deficit,0.043244655,surplus,,,,,,,,,
11/27/2011,27,11,2011,15.76059771,23,33,31,95,deficit,-20.54806535,0.953592121,deficit,0.046407879,surplus,,,,,,,,,
11/28/2011,28,11,2011,17.12234771,24.1,34,25,95,deficit,-28.24196215,0.965802568,deficit,0.034197432,deficit,,,,,,,,,
11/29/2011,29,11,2011,15.49508556,23,33,32,98,deficit,-9.34848537,0.903367501,deficit,0.096632499,surplus,,,,,,,,,
11/30/2011,30,11,2011,15.06808382,20.5,33,16,92,deficit,-109.4618769,0.990947103,surplus,0.009052897,deficit,,,,,,,,,
12/1/2011,1,12,2011,17.30056819,21.5,34,13,95,deficit,-120.5320141,0.991771715,surplus,0.008228285,deficit,,,,,,,,,
12/2/2011,2,12,2011,18.02727132,21,33.5,10,98,deficit,-140.9777549,0.992956643,surplus,0.007043357,deficit,,,,,,,,,
12/3/2011,3,12,2011,17.81849875,17,34.5,7,100,deficit,-192.4595428,0.994830961,surplus,0.005169039,deficit,,,,,,,,,
12/4/2011,4,12,2011,16.21233208,19,33,11,98,deficit,-143.0715751,0.993059006,surplus,0.006940994,deficit,,,,,,,,,
12/5/2011,5,12,2011,15.91699528,20,33,20,98,deficit,-94.21367067,0.989497307,surplus,0.010502693,deficit,,,,,,,,,
12/6/2011,6,12,2011,16.02610986,23,34,19,36,deficit,-202.6318869,0.995089178,surplus,0.004910822,deficit,,,,,,,,,
12/7/2011,7,12,2011,13.27933208,19,34,20,95,deficit,-86.0906112,0.988517706,surplus,0.011482294,deficit,,,,,,,,,
12/8/2011,8,12,2011,16.2246984,21,33,20,95,deficit,-91.20615716,0.989154737,surplus,0.010845263,deficit,,,,,,,,,
12/9/2011,9,12,2011,15.95918625,17,33.5,4,91,deficit,-197.1035878,0.994952136,surplus,0.005047864,deficit,,,,,,,,,
12/10/2011,10,12,2011,15.39979215,17.5,32.5,13,77,deficit,-173.3557943,0.994264601,surplus,0.005735399,deficit,,,,,,,,,
12/11/2011,11,12,2011,13.74852479,19.5,32,17,81,deficit,-122.9353689,0.991931278,surplus,0.008068722,deficit,,,,,,,,,
12/12/2011,12,12,2011,13.79289806,17,31.5,20,77,deficit,-136.025648,0.992702096,surplus,0.007297904,deficit,,,,,,,,,
12/13/2011,13,12,2011,14.75965326,17.5,32.5,24,86,deficit,-113.6480246,0.991277652,surplus,0.008722348,deficit,,,,,,,,,
12/14/2011,14,12,2011,14.41921576,17,32,20,95,deficit,-117.0353608,0.991527963,surplus,0.008472037,deficit,,,,,,,,,
12/15/2011,15,12,2011,14.5225109,16,33.5,15,93,deficit,-141.6721821,0.992990925,surplus,0.007009075,deficit,,,,,,,,,
12/16/2011,16,12,2011,15.44489285,16,35,14,95,deficit,-149.735967,0.993365883,surplus,0.006634117,deficit,,,,,,,,,
12/17/2011,17,12,2011,14.37993451,16,33.5,16,100,deficit,-127.5572538,0.992221365,surplus,0.007778635,deficit,,,,,,,,,
12/18/2011,18,12,2011,13.27278521,16.5,34.5,25,100,deficit,-78.78138234,0.987465747,surplus,0.012534253,deficit,,,,,,,,,
12/19/2011,19,12,2011,12.08489111,18,33,38,95,deficit,-32.9339783,0.970531012,deficit,0.029468988,deficit,,,,,,,,,
12/20/2011,20,12,2011,13.98203,22.5,34,23,95,deficit,-46.4428802,0.978922022,deficit,0.021077978,deficit,,,,,,,,,
12/21/2011,21,12,2011,12.48206819,23.5,33,26,95,deficit,-24.23139726,0.96036684,deficit,0.03963316,deficit,,,,,,,,,
12/22/2011,22,12,2011,14.25190674,21.5,33.5,17,96,deficit,-81.01563074,0.987807202,surplus,0.012192798,deficit,,,,,,,,,
12/23/2011,23,12,2011,11.65861681,21,33.5,19,95,deficit,-63.23024343,0.98443101,surplus,0.01556899,deficit,,,,,,,,,
12/24/2011,24,12,2011,13.98057514,21,34,24,95,deficit,-58.15108868,0.98309414,surplus,0.01690586,deficit,,,,,,,,,
12/25/2011,25,12,2011,11.35673312,21.5,32,39,90,deficit,-14.24458171,0.934402923,deficit,0.065597077,surplus,,,,,,,,,
12/26/2011,26,12,2011,12.63264632,20.5,33.5,23,99,deficit,-54.70282446,0.982047589,surplus,0.017952411,deficit,,,,,,,,,
12/27/2011,27,12,2011,13.27205778,21,35,25,95,deficit,-46.24100707,0.97883195,deficit,0.02116805,deficit,,,,,,,,,
12/28/2011,28,12,2011,11.3989241,22.5,34,26,98,deficit,-21.18284876,0.954920127,deficit,0.045079873,surplus,,,,,,,,,
12/29/2011,29,12,2011,11.57714458,23,33.5,24,96,deficit,-28.55502369,0.966164805,deficit,0.033835195,deficit,,,,,,,,,
12/30/2011,30,12,2011,12.14963243,23,34,22,96,deficit,-35.25700588,0.972419124,deficit,0.027580876,deficit,,,,,,,,,
12/31/2011,31,12,2011,14.52905778,20,35,7,96,deficit,-134.7425198,0.992633112,surplus,0.007366888,deficit,,,,,,,,,
1/1/2012,1,1,2012,21.492,21,33,24,96,deficit,-100.9251505,0.990188879,surplus,0.009811121,deficit,,,,,,,,,
1/2/2012,2,1,2012,21.384,21.5,32.5,13,100,deficit,-142.6946307,0.993040798,surplus,0.006959202,deficit,,,,,,,,,
1/3/2012,3,1,2012,21.312,18.5,33,10,85,deficit,-233.2492554,0.995731043,surplus,0.004268957,deficit,,,,,,,,,
1/4/2012,4,1,2012,21.924,18,34,10,84,deficit,-246.611432,0.995961414,surplus,0.004038586,deficit,,,,,,,,,
1/5/2012,5,1,2012,20.952,16,33,14,85,deficit,-231.7449345,0.995703451,surplus,0.004296549,deficit,,,,,,,,,
1/6/2012,6,1,2012,20.952,15.5,32,20,86,deficit,-207.3479858,0.995200338,surplus,0.004799662,deficit,,,,,,,,,
1/7/2012,7,1,2012,21.456,16,33.5,16,95,deficit,-206.5522799,0.995181937,surplus,0.004818063,deficit,,,,,,,,,
1/8/2012,8,1,2012,22.104,17,33,30,99,deficit,-119.239708,0.99168328,surplus,0.00831672,deficit,,,,,,,,,
1/9/2012,9,1,2012,21.744,19,32.5,30,100,deficit,-92.7848777,0.9893373,surplus,0.0106627,deficit,,,,,,,,,
1/10/2012,10,1,2012,21.996,20,33,10,100,deficit,-185.6275565,0.994641734,surplus,0.005358266,deficit,,,,,,,,,
11/1/2012,1,11,2012,21.852,19,35,0,88,deficit,-285.8773379,0.99651419,surplus,0.00348581,deficit,,,,,,,,,
11/2/2012,2,11,2012,21.852,16.5,33,10,90,deficit,-249.2126868,0.9960034,surplus,0.0039966,deficit,,,,,,,,,
11/3/2012,3,11,2012,22.176,16.5,30.5,15,53,deficit,-305.9480303,0.99674212,surplus,0.00325788,deficit,,,,,,,,,
11/4/2012,4,11,2012,21.88285714,18,32,14,40,deficit,-325.3101093,0.996935431,surplus,0.003064569,deficit,,,,,,,,,
11/5/2012,5,11,2012,21.456,18,31,20,74,deficit,-218.7441034,0.995449252,surplus,0.004550748,deficit,,,,,,,,,
11/6/2012,6,11,2012,21.24,16.5,32.5,18,78,deficit,-225.1693067,0.995578534,surplus,0.004421466,deficit,,,,,,,,,
11/7/2012,7,11,2012,21.852,17,34.5,12,98,deficit,-213.719535,0.995342762,surplus,0.004657238,deficit,,,,,,,,,
11/8/2012,8,11,2012,21.384,16.8,32.5,34,95,deficit,-108.7109835,0.990885142,surplus,0.009114858,deficit,,,,,,,,,
11/9/2012,9,11,2012,20.844,22,32,40,96,deficit,-8.869234608,0.89867502,deficit,0.10132498,surplus,,,,,,,,,
1/20/2012,20,1,2012,21.312,23,32.5,46,94,surplus,39.02260702,1.026300143,surplus,-0.026300143,deficit,,,,,,,,,
